timestamp, utc_seconds, utc_nano, q1, q2, q3, sunAz, sunAlt, qw, qx, qy, qz, sx, sy, sb, tx, ty, rx, ry, rz, ax, ay, az, cqw, cqx, cqy, cqz, imuT, imuP, imuLat, imuLon, hMin, hMax, hScale, j3_ch1_1x, j3_ch2_1x, j3_ch3_1x, j3_ch4_1x, j3_ch5_1x, t3
2025-07-15 08:40:51.629616158, 1752594051, 534971229, 0, 0, 0, 0, 0, -0.463741, 0.0242298, -0.065946, -0.883181, 0, 0, 0, 0, 0, 0.00603143, -0.00715032, 0.000785477, -0.00702076, 0.0142976, 0.0251751, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.649689103, 1752594051, 534971229, 0, 0, 0, 0, 0, -0.463741, 0.0242298, -0.065946, -0.883181, 0, 0, 0, 0, 0, 0.00603143, -0.00715032, 0.000785477, -0.00702076, 0.0142976, 0.0251751, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.669667144, 1752594051, 534971229, 0, 0, 0, 0, 0, -0.463741, 0.0242298, -0.065946, -0.883181, 0, 0, 0, 0, 0, 0.00603143, -0.00715032, 0.000785477, -0.00702076, 0.0142976, 0.0251751, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.689636670, 1752594051, 534971229, 0, 0, 0, 0, 0, -0.463845, 0.0242483, -0.0659486, -0.883126, 0, 0, 0, 0, 0, 0.00621211, -0.00673942, 0.000764616, -0.0132749, 0.00407521, 0.018528, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.709630983, 1752594051, 534971229, 0, 0, 0, 0, 0, -0.463845, 0.0242483, -0.0659486, -0.883126, 0, 0, 0, 0, 0, 0.00621211, -0.00673942, 0.000764616, -0.0132749, 0.00407521, 0.018528, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.729631100, 1752594051, 534971229, 0, 0, 0, 0, 0, -0.463845, 0.0242483, -0.0659486, -0.883126, 0, 0, 0, 0, 0, 0.00621211, -0.00673942, 0.000764616, -0.0132749, 0.00407521, 0.018528, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.749682154, 1752594051, 534971229, 0, 0, 0, 0, 0, -0.463845, 0.0242483, -0.0659486, -0.883126, 0, 0, 0, 0, 0, 0.00621211, -0.00673942, 0.000764616, -0.0132749, 0.00407521, 0.018528, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.769585036, 1752594051, 534971229, 0, 0, 0, 0, 0, -0.463945, 0.0242552, -0.0659459, -0.883073, 0, 0, 0, 0, 0, 0.00589822, -0.00693319, 0.000805886, 0.000633189, 0.0104672, 0.0223169, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.789647853, 1752594051, 534971229, 0, 0, 0, 0, 0, -0.463945, 0.0242552, -0.0659459, -0.883073, 0, 0, 0, 0, 0, 0.00589822, -0.00693319, 0.000805886, 0.000633189, 0.0104672, 0.0223169, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.809599443, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.463992, 0.0242584, -0.0659539, -0.883048, 0, 0, 0, 0, 0, 0.00607427, -0.00744462, 0.00147503, 0.00732796, 0.00416657, 0.0283966, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.829720975, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.463992, 0.0242584, -0.0659539, -0.883048, 0, 0, 0, 0, 0, 0.00607427, -0.00744462, 0.00147503, 0.00732796, 0.00416657, 0.0283966, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.849681410, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.463992, 0.0242584, -0.0659539, -0.883048, 0, 0, 0, 0, 0, 0.00607427, -0.00744462, 0.00147503, 0.00732796, 0.00416657, 0.0283966, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.869671569, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.463992, 0.0242584, -0.0659539, -0.883048, 0, 0, 0, 0, 0, 0.00607427, -0.00744462, 0.00147503, 0.00732796, 0.00416657, 0.0283966, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.889639521, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.464104, 0.0242752, -0.0659446, -0.882989, 0, 0, 0, 0, 0, 0.00577103, -0.00761002, 0.000999309, -0.011474, 0.00244523, 0.0289497, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.909609233, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.464104, 0.0242752, -0.0659446, -0.882989, 0, 0, 0, 0, 0, 0.00577103, -0.00761002, 0.000999309, -0.011474, 0.00244523, 0.0289497, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.929630980, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.464104, 0.0242752, -0.0659446, -0.882989, 0, 0, 0, 0, 0, 0.00577103, -0.00761002, 0.000999309, -0.011474, 0.00244523, 0.0289497, 0, 0, 0, 0, 45.7422, 101290, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.949645615, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.464185, 0.0242809, -0.0659481, -0.882946, 0, 0, 0, 0, 0, 0.00628252, -0.00699721, 0.00118632, -0.00182621, 0.00817596, 0.0157337, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.969633062, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.464185, 0.0242809, -0.0659481, -0.882946, 0, 0, 0, 0, 0, 0.00628252, -0.00699721, 0.00118632, -0.00182621, 0.00817596, 0.0157337, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:51.989666922, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.464185, 0.0242809, -0.0659481, -0.882946, 0, 0, 0, 0, 0, 0.00628252, -0.00699721, 0.00118632, -0.00182621, 0.00817596, 0.0157337, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.009670492, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.464185, 0.0242809, -0.0659481, -0.882946, 0, 0, 0, 0, 0, 0.00628252, -0.00699721, 0.00118632, -0.00182621, 0.00817596, 0.0157337, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.029637262, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.464292, 0.0242944, -0.0659464, -0.88289, 0, 0, 0, 0, 0, 0.00639167, -0.00711009, 0.000795536, -0.00302439, 0.0117457, 0.029707, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.049631565, 1752594051, 798264738, 0, 0, 0, 0, 0, -0.464292, 0.0242944, -0.0659464, -0.88289, 0, 0, 0, 0, 0, 0.00639167, -0.00711009, 0.000795536, -0.00302439, 0.0117457, 0.029707, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.069636824, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464339, 0.024294, -0.0659473, -0.882865, 0, 0, 0, 0, 0, 0.00567584, -0.00757462, 0.00150207, -7.51968e-06, 0.0161509, 0.022294, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.089673916, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464339, 0.024294, -0.0659473, -0.882865, 0, 0, 0, 0, 0, 0.00567584, -0.00757462, 0.00150207, -7.51968e-06, 0.0161509, 0.022294, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.109667638, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464339, 0.024294, -0.0659473, -0.882865, 0, 0, 0, 0, 0, 0.00567584, -0.00757462, 0.00150207, -7.51968e-06, 0.0161509, 0.022294, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.129669524, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464339, 0.024294, -0.0659473, -0.882865, 0, 0, 0, 0, 0, 0.00567584, -0.00757462, 0.00150207, -7.51968e-06, 0.0161509, 0.022294, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.149672497, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464441, 0.0242965, -0.0659411, -0.882812, 0, 0, 0, 0, 0, 0.00613388, -0.00686348, 0.000661425, -0.00757357, 0.00753622, 0.0180397, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.169668610, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464441, 0.0242965, -0.0659411, -0.882812, 0, 0, 0, 0, 0, 0.00613388, -0.00686348, 0.000661425, -0.00757357, 0.00753622, 0.0180397, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.189637760, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464441, 0.0242965, -0.0659411, -0.882812, 0, 0, 0, 0, 0, 0.00613388, -0.00686348, 0.000661425, -0.00757357, 0.00753622, 0.0180397, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.209573763, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464522, 0.0242978, -0.0659402, -0.882769, 0, 0, 0, 0, 0, 0.00544135, -0.00774153, 0.00097882, -0.00999083, 0.00496074, 0.0296202, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.229606791, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464546, 0.0243045, -0.0659363, -0.882757, 0, 0, 0, 0, 0, 0.00585057, -0.00729039, 0.00132881, -0.00781653, 0.00549597, 0.0173702, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.249670129, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464546, 0.0243045, -0.0659363, -0.882757, 0, 0, 0, 0, 0, 0.00585057, -0.00729039, 0.00132881, -0.00781653, 0.00549597, 0.0173702, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.269634849, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.464546, 0.0243045, -0.0659363, -0.882757, 0, 0, 0, 0, 0, 0.00585057, -0.00729039, 0.00132881, -0.00781653, 0.00549597, 0.0173702, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.289675324, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.46462, 0.024307, -0.065942, -0.882717, 0, 0, 0, 0, 0, 0.00597108, -0.00752434, 0.0011852, -0.0102858, 0.0130518, 0.0311937, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.309630121, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.46462, 0.024307, -0.065942, -0.882717, 0, 0, 0, 0, 0, 0.00597108, -0.00752434, 0.0011852, -0.0102858, 0.0130518, 0.0311937, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.329685430, 1752594052, 57281225, 0, 0, 0, 0, 0, -0.46462, 0.024307, -0.065942, -0.882717, 0, 0, 0, 0, 0, 0.00597108, -0.00752434, 0.0011852, -0.0102858, 0.0130518, 0.0311937, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.349666914, 1752594052, 331200902, 0, 0, 0, 0, 0, -0.464689, 0.0243102, -0.0659361, -0.882681, 0, 0, 0, 0, 0, 0.00584256, -0.00722855, 0.00106115, -0.0125673, 0.0116125, 0.0266275, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.369634611, 1752594052, 331200902, 0, 0, 0, 0, 0, -0.464689, 0.0243102, -0.0659361, -0.882681, 0, 0, 0, 0, 0, 0.00584256, -0.00722855, 0.00106115, -0.0125673, 0.0116125, 0.0266275, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.389661886, 1752594052, 331200902, 0, 0, 0, 0, 0, -0.464689, 0.0243102, -0.0659361, -0.882681, 0, 0, 0, 0, 0, 0.00584256, -0.00722855, 0.00106115, -0.0125673, 0.0116125, 0.0266275, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.409662283, 1752594052, 331200902, 0, 0, 0, 0, 0, -0.464771, 0.0243178, -0.0659361, -0.882637, 0, 0, 0, 0, 0, 0.00590254, -0.00720844, 0.00102278, -0.00845382, 0.00454015, 0.034831, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.429667877, 1752594052, 331200902, 0, 0, 0, 0, 0, -0.464771, 0.0243178, -0.0659361, -0.882637, 0, 0, 0, 0, 0, 0.00590254, -0.00720844, 0.00102278, -0.00845382, 0.00454015, 0.034831, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.449667012, 1752594052, 331200902, 0, 0, 0, 0, 0, -0.464771, 0.0243178, -0.0659361, -0.882637, 0, 0, 0, 0, 0, 0.00590254, -0.00720844, 0.00102278, -0.00845382, 0.00454015, 0.034831, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.469667715, 1752594052, 331200902, 0, 0, 0, 0, 0, -0.464771, 0.0243178, -0.0659361, -0.882637, 0, 0, 0, 0, 0, 0.00590254, -0.00720844, 0.00102278, -0.00845382, 0.00454015, 0.034831, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.489664805, 1752594052, 331200902, 0, 0, 0, 0, 0, -0.464873, 0.0243219, -0.0659362, -0.882584, 0, 0, 0, 0, 0, 0.00560917, -0.00704457, 0.00129236, -0.0104371, 0.00326035, 0.0281248, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.509668435, 1752594052, 331200902, 0, 0, 0, 0, 0, -0.464873, 0.0243219, -0.0659362, -0.882584, 0, 0, 0, 0, 0, 0.00560917, -0.00704457, 0.00129236, -0.0104371, 0.00326035, 0.0281248, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.529641544, 1752594052, 331200902, 0, 0, 0, 0, 0, -0.464873, 0.0243219, -0.0659362, -0.882584, 0, 0, 0, 0, 0, 0.00560917, -0.00704457, 0.00129236, -0.0104371, 0.00326035, 0.0281248, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.549665857, 1752594052, 533482268, 0, 0, 0, 0, 0, -0.464944, 0.024332, -0.0659339, -0.882546, 0, 0, 0, 0, 0, 0.00586119, -0.007632, 0.000979565, -0.00383274, 0.00838954, 0.0292997, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.569636546, 1752594052, 533482268, 0, 0, 0, 0, 0, -0.464944, 0.024332, -0.0659339, -0.882546, 0, 0, 0, 0, 0, 0.00586119, -0.007632, 0.000979565, -0.00383274, 0.00838954, 0.0292997, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.589596505, 1752594052, 533482268, 0, 0, 0, 0, 0, -0.464944, 0.024332, -0.0659339, -0.882546, 0, 0, 0, 0, 0, 0.00586119, -0.007632, 0.000979565, -0.00383274, 0.00838954, 0.0292997, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.609667836, 1752594052, 533482268, 0, 0, 0, 0, 0, -0.465017, 0.0243296, -0.0659307, -0.882508, 0, 0, 0, 0, 0, 0.00586193, -0.00699945, 0.00130404, -0.00587348, 0.0081978, 0.0223312, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.629670278, 1752594052, 533482268, 0, 0, 0, 0, 0, -0.465017, 0.0243296, -0.0659307, -0.882508, 0, 0, 0, 0, 0, 0.00586193, -0.00699945, 0.00130404, -0.00587348, 0.0081978, 0.0223312, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.649662752, 1752594052, 533482268, 0, 0, 0, 0, 0, -0.465017, 0.0243296, -0.0659307, -0.882508, 0, 0, 0, 0, 0, 0.00586193, -0.00699945, 0.00130404, -0.00587348, 0.0081978, 0.0223312, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.669662969, 1752594052, 533482268, 0, 0, 0, 0, 0, -0.465017, 0.0243296, -0.0659307, -0.882508, 0, 0, 0, 0, 0, 0.00586193, -0.00699945, 0.00130404, -0.00587348, 0.0081978, 0.0223312, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.689693371, 1752594052, 533482268, 0, 0, 0, 0, 0, -0.465115, 0.0243324, -0.0659387, -0.882456, 0, 0, 0, 0, 0, 0.00438187, -0.00680685, 0.00127535, -0.0110075, 0.00300556, 0.0122185, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
2025-07-15 08:40:52.709666676, 1752594052, 533482268, 0, 0, 0, 0, 0, -0.465115, 0.0243324, -0.0659387, -0.882456, 0, 0, 0, 0, 0, 0.00438187, -0.00680685, 0.00127535, -0.0110075, 0.00300556, 0.0122185, 0, 0, 0, 0, 45.7422, 101284, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -3.25561e-19
